销售日期,分类,选择模型,实际日销量,拟合日销量,销量尺度残差,模型残差
2022-01-08,辣椒类,对数模型,80.046,142.2439991977728,-62.1979991977728,-0.48733568536850225
2022-01-09,辣椒类,对数模型,81.556,140.37701343223426,-58.82101343223427,-0.45543512291845634
2022-01-10,辣椒类,对数模型,57.481,96.76971942367832,-39.28871942367832,-0.4332729386372707
2022-01-11,辣椒类,对数模型,81.87,102.21571164931953,-20.345711649319526,-0.13434604448111465
2022-01-12,辣椒类,对数模型,72.888,106.49572441569022,-33.607724415690214,-0.29157408917850525
2022-01-13,辣椒类,对数模型,63.209,102.34567631783393,-39.13667631783393,-0.39430263862989534
2022-01-14,辣椒类,对数模型,78.342,115.48234272990139,-37.14034272990139,-0.3004270514016678
2022-01-15,辣椒类,对数模型,96.244,149.93534726110516,-53.691347261105165,-0.3557108169374201
2022-01-16,辣椒类,对数模型,86.336,144.64614616334623,-58.31014616334623,-0.42843699556666603
2022-01-17,辣椒类,对数模型,47.324,95.10740844002125,-47.78340844002125,-0.6103825692812839
2022-01-18,辣椒类,对数模型,56.238,95.15713495350259,-38.91913495350259,-0.4383301598906053
2022-01-19,辣椒类,对数模型,55.99,93.08163657220324,-37.091636572203235,-0.42069708492264013
2022-01-20,辣椒类,对数模型,67.17,92.2323057072777,-25.0623057072777,-0.22947700477117206
2022-01-21,辣椒类,对数模型,79.348,98.30705273138658,-18.959052731386578,-0.1266457973046684
2022-01-22,辣椒类,对数模型,100.68,119.07302623907648,-18.393026239076477,-0.08018306808111664
2022-01-23,辣椒类,对数模型,124.431,116.51072355718996,7.920276442810035,0.1533747613535148
2022-01-24,辣椒类,对数模型,117.056,81.53994228441593,35.51605771558407,0.4491661956188082
2022-01-25,辣椒类,对数模型,84.379,69.6656342626524,14.713365737347601,0.2792181439078716
2022-01-26,辣椒类,对数模型,91.362,69.65645699974539,21.705543000254607,0.3588609671943592
2022-01-27,辣椒类,对数模型,157.221,71.18602934956228,86.03497065043773,0.879962609116971
2022-01-28,辣椒类,对数模型,222.648,75.95575597393957,146.69224402606042,1.1630477689122722
2022-01-29,辣椒类,对数模型,356.647,94.3351633247928,262.3118366752072,1.4174992215129185
2022-01-30,辣椒类,对数模型,403.185,87.76083019451431,315.4241698054857,1.6123869703558311
2022-02-01,辣椒类,对数模型,52.92,63.26319054077907,-10.34319054077907,-0.09091558029544888
2022-02-02,辣椒类,对数模型,89.27,65.71424406200877,23.555755937991222,0.3939565110246255
2022-02-03,辣椒类,对数模型,125.952,65.9297236091054,60.0222763908946,0.7349182334823832
2022-02-04,辣椒类,对数模型,168.229,85.86437629034596,82.36462370965405,0.7601638473233203
2022-02-05,辣椒类,对数模型,79.349,110.28334678299504,-30.934346782995036,-0.241590356824938
2022-02-06,辣椒类,对数模型,127.903,125.01335372037977,2.889646279620237,0.1104583351971149
2022-02-07,辣椒类,对数模型,105.783,85.16466502195031,20.61833497804969,0.30440994038461344
2022-02-08,辣椒类,对数模型,80.106,84.59676144037691,-4.4907614403769145,0.03306150502515859
2022-02-09,辣椒类,对数模型,72.859,88.48291929946326,-15.623919299463267,-0.10667673216434626
2022-02-10,辣椒类,对数模型,84.39,97.23914862626195,-12.84914862626195,-0.05411775043169875
2022-02-11,辣椒类,对数模型,74.496,104.68719832227869,-30.191198322278694,-0.2526246752266941
2022-02-12,辣椒类,对数模型,62.244,140.05548843546194,-77.81148843546194,-0.7233698124733268
2022-02-13,辣椒类,对数模型,53.381,132.38818260304663,-79.00718260304663,-0.8206767744244376
2022-02-14,辣椒类,对数模型,56.165,99.61289578653539,-43.44789578653539,-0.48539111246219946
2022-02-15,辣椒类,对数模型,65.56099999999999,96.935462581905,-31.374462581905007,-0.3034576834787339
2022-02-16,辣椒类,对数模型,49.306,112.18098582628666,-62.87498582628666,-0.7344610020193167
2022-02-17,辣椒类,对数模型,62.319,119.51134599812679,-57.19234599812678,-0.5635382248128957
2022-02-18,辣椒类,对数模型,68.479,122.39474936928582,-53.91574936928582,-0.49311761050324243
2022-02-19,辣椒类,对数模型,76.409,168.68921696842062,-92.28021696842062,-0.7043508464202972
2022-02-20,辣椒类,对数模型,73.20400000000001,157.44849952319186,-84.24449952319185,-0.6782416209343731
2022-02-21,辣椒类,对数模型,51.127,97.72268471167213,-46.59568471167213,-0.5602142537007713
2022-02-22,辣椒类,对数模型,69.428,97.61415271479342,-28.186152714793423,-0.253125513449584
2022-02-23,辣椒类,对数模型,37.044,99.62997585019053,-62.585975850190536,-0.9017499539317724
2022-02-24,辣椒类,对数模型,45.707,83.53155027726213,-37.82455027726213,-0.5153662166633532
2022-02-25,辣椒类,对数模型,49.539,91.589856811803,-42.050856811803,-0.5269535614821321
2022-02-26,辣椒类,对数模型,93.277,138.97167790277328,-45.69467790277328,-0.3110898630024499
2022-02-27,辣椒类,对数模型,83.842,126.8981819985185,-43.0561819985185,-0.3268442406928873
2022-02-28,辣椒类,对数模型,57.122,94.82783931047594,-37.70583931047594,-0.4192669659169326
2022-03-01,辣椒类,对数模型,56.582,70.38048524520428,-13.798485245204283,-0.13061838066569553
2022-03-02,辣椒类,对数模型,46.755,62.5964615863944,-15.841461586394395,-0.20418081802010324
2022-03-03,辣椒类,对数模型,51.075,66.3621430515944,-15.287143051594398,-0.17422488600294672
2022-03-04,辣椒类,对数模型,60.59,78.39430958017378,-17.80430958017378,-0.17001474745774914
2022-03-05,辣椒类,对数模型,90.358,97.08978896033037,-6.731788960330363,0.015750080359579144
2022-03-06,辣椒类,对数模型,76.904,84.26463429957582,-7.360634299575821,-0.003797631847892724
2022-03-07,辣椒类,对数模型,46.889,66.9053546685884,-20.0163546685884,-0.2678891650331594
2022-03-08,辣椒类,对数模型,62.127,68.66430190096969,-6.5373019009696876,-0.012442031713522539
2022-03-09,辣椒类,对数模型,56.036,60.22976404715669,-4.193764047156691,0.015434424238085498
2022-03-10,辣椒类,对数模型,39.407,59.08259650403239,-19.67559650403239,-0.31738620772863646
2022-03-11,辣椒类,对数模型,34.281,67.32440887385998,-33.04340887385998,-0.5873248612166995
2022-03-12,辣椒类,对数模型,89.029,95.09672463211355,-6.067724632113553,0.021674364120018552
2022-03-13,辣椒类,对数模型,74.903,89.72257086322938,-14.819570863229373,-0.09292168798758382
2022-03-14,辣椒类,对数模型,86.701,69.1823251742799,17.518674825720097,0.3133267367247283
2022-03-15,辣椒类,对数模型,69.283,63.27475075763451,6.008249242365494,0.17831993088945097
2022-03-16,辣椒类,对数模型,56.957,63.140503172315775,-6.183503172315774,-0.015459122651675372
2022-03-17,辣椒类,对数模型,62.519,62.514153416808995,0.004846583191003617,0.08768425719139117
2022-03-18,辣椒类,对数模型,83.461,69.9917697720496,13.469230227950405,0.26360852884938435
2022-03-19,辣椒类,对数模型,102.315,88.84089320968415,13.474106790315844,0.2288159690823699
2022-03-20,辣椒类,对数模型,103.566,78.35107487399118,25.214925126008822,0.36661613546994243
2022-03-21,辣椒类,对数模型,69.925,59.509265076105734,10.415734923894263,0.248897955516032
2022-03-22,辣椒类,对数模型,80.407,58.957640463513215,21.44935953648678,0.39788874168888055
2022-03-23,辣椒类,对数模型,73.065,56.66272510062165,16.402274899378348,0.3418395994335053
2022-03-24,辣椒类,对数模型,44.68,55.95902462632245,-11.279024626322453,-0.137487013185412
2022-03-25,辣椒类,对数模型,61.998,64.55022661458395,-2.552226614583951,0.047265230912826084
2022-03-26,辣椒类,对数模型,87.554,86.19056987161584,1.3634301283841666,0.10330170484424883
2022-03-27,辣椒类,对数模型,85.283,83.45786943786928,1.8251305621307239,0.1092399235627095
2022-03-28,辣椒类,对数模型,57.16,64.74388945642657,-7.583889456426576,-0.03697823931342281
2022-03-29,辣椒类,对数模型,57.004,65.0464734187392,-8.042473418739199,-0.04437381686225539
2022-03-30,辣椒类,对数模型,64.721,59.00731110959186,5.713688890408143,0.18003110288678714
2022-03-31,辣椒类,对数模型,46.92,57.05158816186537,-10.131588161865366,-0.10790515778286025
2022-04-01,辣椒类,对数模型,65.48,52.298551768097994,13.18144823190201,0.31238280509598715
2022-04-02,辣椒类,对数模型,64.349,68.89282946909763,-4.543829469097631,0.019376025290113397
2022-04-03,辣椒类,对数模型,75.131,69.2741746237335,5.8568253762664995,0.1687678127882135
2022-04-04,辣椒类,对数模型,96.732,47.68285663061324,49.04914336938676,0.7949790669942316
2022-04-05,辣椒类,对数模型,33.664,43.16559340850501,-9.501593408505009,-0.16100797950172474
2022-04-06,辣椒类,对数模型,31.127,49.6567278536852,-18.5297278536852,-0.3794515447535458
2022-04-07,辣椒类,对数模型,22.799,43.84745289815364,-21.04845289815364,-0.5663932226585287
2022-04-08,辣椒类,对数模型,25.32,58.374642282152216,-33.054642282152216,-0.7476802583434554
2022-04-09,辣椒类,对数模型,120.106,80.4718376956789,39.634162304321094,0.48807413770234653
2022-04-10,辣椒类,对数模型,103.536,74.74405691191451,28.79194308808549,0.4134564078220073
2022-04-11,辣椒类,对数模型,52.305,53.76312081331192,-1.458120813311922,0.06011095584484405
2022-04-12,辣椒类,对数模型,66.22,48.99462518669543,17.22537481330457,0.38887866251429415
2022-04-13,辣椒类,对数模型,59.95,48.111365893049204,11.8386341069508,0.3075991675447778
2022-04-14,辣椒类,对数模型,58.011,49.948355539439866,8.062644460560136,0.23724979773926824
2022-04-15,辣椒类,对数模型,69.72,56.56827250694385,13.15172749305615,0.2966456814495717
2022-04-16,辣椒类,对数模型,77.376,74.39499449450703,2.9810055054929734,0.12689472613818875
2022-04-17,辣椒类,对数模型,73.746,75.17515969733677,-1.4291596973367717,0.06841263566951916
2022-04-18,辣椒类,对数模型,53.58,53.82783179726066,-0.24783179726065896,0.08299194348270422
2022-04-19,辣椒类,对数模型,45.306,48.51129369514393,-3.2052936951439293,0.01924957594181187
2022-04-20,辣椒类,对数模型,49.324,52.000888920833916,-2.6768889208339175,0.0347566973635316
2022-04-21,辣椒类,对数模型,50.831,55.892665985320015,-5.061665985320012,-0.007320035613764819
2022-04-22,辣椒类,对数模型,56.833,60.182716431641076,-3.3497164316410775,0.03033866672906882
2022-04-23,辣椒类,对数模型,76.55,80.37289379693098,-3.822893796930984,0.038873877015056735
2022-04-24,辣椒类,对数模型,63.739,92.44279263460515,-28.703792634605158,-0.2841866426374535
2022-04-25,辣椒类,对数模型,85.477,65.64390897114538,19.833091028854625,0.3516092502166348
2022-04-26,辣椒类,对数模型,56.252,66.32330727543737,-10.07130727543737,-0.07709304960115126
2022-04-27,辣椒类,对数模型,60.366,66.13700460392987,-5.7710046039298675,-0.0036956528461731253
2022-04-28,辣椒类,对数模型,71.389,63.90166191559702,7.487338084402978,0.19840515916006574
2022-04-29,辣椒类,对数模型,90.804,74.66016494082635,16.143835059173654,0.28336338721219523
2022-04-30,辣椒类,对数模型,75.21,98.24370493388611,-23.033704933886114,-0.17956024351664723
2022-05-01,辣椒类,对数模型,65.841,85.82839843863312,-19.98739843863312,-0.17750045885318944
2022-05-02,辣椒类,对数模型,57.464,57.63316377711232,-0.169163777112324,0.08466723515953412
2022-05-03,辣椒类,对数模型,67.711,57.760797378338594,9.950202621661404,0.2465450811617882
2022-05-04,辣椒类,对数模型,51.194,50.38243569660978,0.8115643033902202,0.10358645384584042
2022-05-05,辣椒类,对数模型,32.252,50.117569965109205,-17.865569965109202,-0.35318485527229315
2022-05-06,辣椒类,对数模型,56.612,64.91554471508212,-8.303544715082118,-0.049259403688580505
2022-05-07,辣椒类,对数模型,86.212,97.4676398864428,-11.255639886442793,-0.03510431277313231
2022-05-08,辣椒类,对数模型,86.554,90.50274912471025,-3.948749124710247,0.042995001723226345
2022-05-09,辣椒类,对数模型,55.773,62.04656008708347,-6.273560087083467,-0.018988458617186232
2022-05-10,辣椒类,对数模型,59.294,62.66966394250871,-3.375663942508716,0.0322373509802345
2022-05-11,辣椒类,对数模型,42.635,62.39982305045991,-19.76482305045991,-0.2932801950255546
2022-05-12,辣椒类,对数模型,37.193,58.669514272553776,-21.47651427255378,-0.3681929399772934
2022-05-13,辣椒类,对数模型,58.386,64.20577758484133,-5.819777584841326,-0.007410332690202637
2022-05-14,辣椒类,对数模型,79.242,95.05713651718483,-15.815136517184825,-0.0943649541210716
2022-05-15,辣椒类,对数模型,63.751,87.3676522233949,-23.6166522233949,-0.22753349968071923
2022-05-16,辣椒类,对数模型,41.681,61.89465390832064,-20.213653908320644,-0.30778168747290424
2022-05-17,辣椒类,对数模型,41.52,61.255338399678585,-19.735338399678582,-0.30126903189299314
2022-05-18,辣椒类,对数模型,40.714,62.13257861087054,-21.41857861087054,-0.33509172062201564
2022-05-19,辣椒类,对数模型,31.666,56.50025136481037,-24.834251364810367,-0.4913948045759686
2022-05-20,辣椒类,对数模型,37.853,65.83175904204698,-27.97875904204698,-0.4657854126994807
2022-05-21,辣椒类,对数模型,45.847,89.13950819930018,-43.29250819930018,-0.5772861521000077
2022-05-22,辣椒类,对数模型,40.928,87.29453175430518,-46.366531754305186,-0.6698666656576053
2022-05-23,辣椒类,对数模型,35.072,62.28674849298205,-27.214748492982046,-0.48673887465346155
2022-05-24,辣椒类,对数模型,32.072,63.245517599545074,-31.17351759954507,-0.5914341493428021
2022-05-25,辣椒类,对数模型,31.823,64.8240205855682,-33.001020585568206,-0.6238801915049268
2022-05-26,辣椒类,对数模型,39.188,71.73385251238382,-32.54585251238382,-0.516985467315116
2022-05-27,辣椒类,对数模型,31.927,79.9019725031931,-47.974972503193094,-0.8297417604094948
2022-05-28,辣椒类,对数模型,55.568,106.75404542755106,-51.186045427551065,-0.5653133192438107
2022-05-29,辣椒类,对数模型,62.521,99.23995191522675,-36.718951915226754,-0.3744314415643393
2022-05-30,辣椒类,对数模型,31.081,76.16432644394685,-45.083326443946845,-0.8086897637333577
2022-05-31,辣椒类,对数模型,38.356,75.30764438082441,-36.95164438082441,-0.5870639469413756
2022-06-01,辣椒类,对数模型,43.718,56.285123318134254,-12.56712331813425,-0.16506361173369521
2022-06-02,辣椒类,对数模型,47.188,59.116759555517696,-11.928759555517694,-0.13776810842896037
2022-06-03,辣椒类,对数模型,69.903,66.19954188135691,3.7034581186430984,0.14204175649789175
2022-06-04,辣椒类,对数模型,38.876,86.97060168682498,-48.09460168682498,-0.7175863238406803
2022-06-05,辣椒类,对数模型,41.001,81.49221073409545,-40.49121073409545,-0.5993042527918115
2022-06-06,辣椒类,对数模型,40.803,61.51329771046694,-20.71029771046694,-0.3228910338333737
2022-06-07,辣椒类,对数模型,38.975,61.05459284693475,-22.07959284693475,-0.36124128126920807
2022-06-08,辣椒类,对数模型,40.959,59.77640074478128,-18.817400744781274,-0.29043264789955536
2022-06-09,辣椒类,对数模型,41.651,62.344806434563594,-20.69380643456359,-0.31574826134652323
2022-06-10,辣椒类,对数模型,37.531,66.31525473243104,-28.784254732431044,-0.4816459666236734
2022-06-11,辣椒类,对数模型,61.054,91.92125223962935,-30.86725223962935,-0.3215668056963672
2022-06-12,辣椒类,对数模型,67.529,91.9237296997778,-24.3947296997778,-0.22079534054964078
2022-06-13,辣椒类,对数模型,29.923,62.806883244628466,-32.883883244628464,-0.6538305253925589
2022-06-14,辣椒类,对数模型,29.213,60.97323503017925,-31.760235030179246,-0.6482144497874103
2022-06-15,辣椒类,对数模型,39.656,63.78873705061129,-24.13273705061129,-0.38772764636942814
2022-06-16,辣椒类,对数模型,48.132,62.10769391840231,-13.975693918402314,-0.16731590789354955
2022-06-17,辣椒类,对数模型,47.1,69.31461666057909,-22.21461666057909,-0.29877606913436994
2022-06-18,辣椒类,对数模型,80.225,83.68186007365806,-3.4568600736580635,0.045419690934644485
2022-06-19,辣椒类,对数模型,79.311,74.7511753015752,4.559824698424805,0.1468186299430112
2022-06-20,辣椒类,对数模型,46.065,65.35603661263096,-19.29103661263096,-0.26218963438859655
2022-06-21,辣椒类,对数模型,32.467,58.38736885167977,-25.92036885167977,-0.4992686583644046
2022-06-22,辣椒类,对数模型,35.161,60.19544264100376,-25.034442641003757,-0.45005239956609344
2022-06-23,辣椒类,对数模型,29.211,55.20921588755627,-25.99821588755627,-0.5489778107457024
2022-06-24,辣椒类,对数模型,33.789,64.35101041992549,-30.562010419925485,-0.5566105977045517
2022-06-25,辣椒类,对数模型,39.414,87.7536904668894,-48.339690466889394,-0.7128061025039738
2022-06-26,辣椒类,对数模型,43.418,74.03115836276707,-30.613158362767074,-0.44600522945148624
2022-06-27,辣椒类,对数模型,28.077,48.3764830525056,-20.299483052505597,-0.4564563400309396
